date,estimator,allocator,pred_vol,real_vol,pred_var,real_var,enb,hhi,cond_number,eff_rank,top1_share,q,lambda_max,lambda_min
2023-01-03,rmt_soft,minimum_variance,0.008829,0.008759,0.000078,0.000077,6.186311,0.168212,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_soft,risk_parity,0.012741,0.009258,0.000162,0.000086,30.000000,0.039364,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_soft,hrp,0.011422,0.008688,0.000130,0.000075,25.678382,0.050698,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_soft,max_diversification,0.012211,0.009263,0.000149,0.000086,8.110810,0.114375,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,equal_weight,0.013842,0.010517,0.000192,0.000111,24.500472,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,inverse_variance,0.010561,0.008779,0.000112,0.000077,26.174197,0.049569,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,minimum_variance,0.008060,0.008731,0.000065,0.000076,6.398588,0.163147,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,risk_parity,0.011607,0.009257,0.000135,0.000086,30.000000,0.039386,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,hrp,0.010102,0.008750,0.000102,0.000077,23.721810,0.061526,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_rie,max_diversification,0.011025,0.009155,0.000122,0.000084,8.554116,0.107622,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,factor_model,equal_weight,0.015275,0.010517,0.000233,0.000111,24.068052,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,factor_model,inverse_variance,0.011290,0.008800,0.000127,0.000077,27.119104,0.049224,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,factor_model,minimum_variance,0.007550,0.008811,0.000057,0.000078,5.637367,0.182640,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,factor_model,risk_parity,0.012283,0.009137,0.000151,0.000083,30.000000,0.041519,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,factor_model,hrp,0.010184,0.008531,0.000104,0.000073,23.487286,0.066924,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
