date,vol,enb,dr,weight_min,weight_max,weight_hhi,n_nonzero,no_trade,strategy
2025-01-17,0.014621,16.000000,1.245331,0.034939,0.145994,0.074026,16,0,sample+risk_parity
2025-02-25,0.014259,16.000000,1.257318,0.034126,0.146407,0.074409,16,0,sample+risk_parity
2025-03-26,0.013946,16.000000,1.256287,0.033677,0.141288,0.073574,16,0,sample+risk_parity
2025-04-25,0.014753,16.000000,1.233814,0.034483,0.143158,0.072978,16,0,sample+risk_parity
2025-05-29,0.014577,16.000000,1.233448,0.034257,0.141933,0.072704,16,0,sample+risk_parity
2025-06-30,0.014524,16.000000,1.231207,0.033976,0.143280,0.073044,16,0,sample+risk_parity
2025-07-29,0.014393,16.000000,1.234709,0.033773,0.142135,0.072879,16,0,sample+risk_parity
2025-08-27,0.014341,16.000000,1.234297,0.033596,0.140083,0.072676,16,0,sample+risk_parity
2025-09-25,0.014491,16.000000,1.245932,0.033163,0.142093,0.073303,16,0,sample+risk_parity
2025-11-03,0.009792,16.000000,1.398234,0.035673,0.190348,0.085978,16,0,sample+risk_parity
2025-12-02,0.009431,16.000000,1.394866,0.035708,0.187642,0.085800,16,0,sample+risk_parity
2022-01-06,0.010120,14.088998,1.426954,0.019577,0.135090,0.085427,16,0,sample+hrp
2022-02-11,0.009879,13.101388,1.417833,0.019100,0.165074,0.090884,16,0,sample+hrp
2022-03-14,0.010000,14.011193,1.426726,0.023745,0.135184,0.080846,16,0,sample+hrp
2022-04-14,0.010361,14.231408,1.426227,0.024844,0.117860,0.076820,16,0,sample+hrp
2022-05-18,0.011471,14.682872,1.382290,0.020827,0.107385,0.074054,16,0,sample+hrp
2022-06-17,0.011534,14.695923,1.375864,0.020246,0.112638,0.074342,16,0,sample+hrp
2022-07-18,0.011686,14.732163,1.366357,0.020513,0.112701,0.074008,16,0,sample+hrp
2022-08-16,0.011382,14.554977,1.354221,0.024907,0.119759,0.075042,16,0,sample+hrp
2022-09-15,0.011154,14.876221,1.364945,0.026707,0.125135,0.074985,16,0,sample+hrp
2022-10-21,0.011292,14.308676,1.325615,0.022833,0.138493,0.080091,16,0,sample+hrp
2022-11-21,0.011749,14.622154,1.310153,0.027488,0.136181,0.078233,16,0,sample+hrp
2022-12-20,0.011983,14.792362,1.306110,0.029151,0.123477,0.075488,16,0,sample+hrp
2023-01-19,0.011900,14.886008,1.317425,0.024072,0.144237,0.076604,16,0,sample+hrp
2023-02-24,0.011793,14.933119,1.311834,0.024743,0.141889,0.076518,16,0,sample+hrp
2023-03-27,0.011497,14.652059,1.305085,0.026628,0.125966,0.076515,16,0,sample+hrp
2023-04-26,0.010348,14.531869,1.353197,0.021667,0.132560,0.079410,16,0,sample+hrp
2023-05-30,0.009271,14.144849,1.409350,0.020774,0.148790,0.079204,16,0,sample+hrp
2023-06-30,0.008926,14.228132,1.434147,0.022153,0.145114,0.079251,16,0,sample+hrp
2023-07-31,0.008731,14.502595,1.443462,0.025410,0.159895,0.079879,16,0,sample+hrp
2023-08-29,0.008681,14.587980,1.430815,0.026649,0.164269,0.080223,16,0,sample+hrp
2023-09-27,0.008771,14.248379,1.366301,0.024208,0.137893,0.077837,16,0,sample+hrp
2023-11-03,0.008313,14.268847,1.390128,0.024816,0.125690,0.076151,16,0,sample+hrp
2023-12-04,0.007508,13.606800,1.405041,0.021824,0.141985,0.082099,16,0,sample+hrp
2024-01-03,0.007463,13.628235,1.390564,0.018785,0.153043,0.084044,16,0,sample+hrp
2024-02-01,0.008007,14.527869,1.376839,0.021273,0.148443,0.079804,16,0,sample+hrp
2024-03-11,0.008588,14.481690,1.359872,0.020799,0.159162,0.083315,16,0,sample+hrp
2024-04-11,0.008494,13.731686,1.358018,0.019419,0.160870,0.089400,16,0,sample+hrp
2024-05-15,0.008751,13.805691,1.341040,0.022317,0.154278,0.088490,16,0,sample+hrp
2024-06-14,0.008558,13.670990,1.337940,0.019749,0.156946,0.092118,16,0,sample+hrp
2024-07-15,0.008533,13.940238,1.340392,0.020014,0.155937,0.091040,16,0,sample+hrp
2024-08-13,0.008302,13.945035,1.380211,0.018267,0.178442,0.098815,16,0,sample+hrp
2024-09-11,0.008198,13.884841,1.397676,0.018390,0.180995,0.098758,16,0,sample+hrp
2024-10-21,0.013116,14.700939,1.247873,0.021886,0.151563,0.085841,16,0,sample+hrp
2024-11-19,0.013234,14.390086,1.254799,0.022466,0.158347,0.090211,16,0,sample+hrp
2024-12-18,0.013589,14.503223,1.245572,0.020663,0.154350,0.088162,16,0,sample+hrp
2025-01-17,0.013832,14.620148,1.242397,0.022965,0.150901,0.086471,16,0,sample+hrp
2025-02-25,0.013540,14.401587,1.248508,0.022288,0.154517,0.086716,16,0,sample+hrp
2025-03-26,0.013180,14.619575,1.255813,0.021635,0.160703,0.086629,16,0,sample+hrp
2025-04-25,0.013970,14.721831,1.234515,0.022604,0.152170,0.085437,16,0,sample+hrp
2025-05-29,0.013781,14.627007,1.235415,0.019220,0.153429,0.085092,16,0,sample+hrp
2025-06-30,0.013719,14.645490,1.233549,0.019911,0.158869,0.086034,16,0,sample+hrp
2025-07-29,0.013686,14.646422,1.229254,0.020143,0.154023,0.084500,16,0,sample+hrp
2025-08-27,0.013632,14.659434,1.227751,0.020090,0.152479,0.084081,16,0,sample+hrp
2025-09-25,0.013720,14.563929,1.237251,0.019107,0.154514,0.085341,16,0,sample+hrp
2025-11-03,0.009096,13.128971,1.374332,0.016368,0.191478,0.103067,16,0,sample+hrp
2025-12-02,0.008835,13.299800,1.362893,0.017225,0.183749,0.100170,16,0,sample+hrp
2022-01-06,0.010029,6.799211,1.646572,0.000000,0.353408,0.189248,9,0,sample+max_diversification
2022-02-11,0.010002,7.198091,1.655758,0.000000,0.347019,0.175958,9,0,sample+max_diversification
2022-03-14,0.009864,7.303440,1.639548,0.000000,0.334688,0.170088,9,0,sample+max_diversification
2022-04-14,0.009873,6.562020,1.660618,0.000000,0.375015,0.197436,8,0,sample+max_diversification
2022-05-18,0.010831,6.273236,1.587736,0.000000,0.393372,0.210386,8,0,sample+max_diversification
2022-06-17,0.010648,5.838607,1.585392,0.000000,0.415033,0.226943,8,0,sample+max_diversification
2022-07-18,0.010774,5.755100,1.570138,0.000000,0.421972,0.231421,8,0,sample+max_diversification
2022-08-16,0.010283,5.198463,1.572235,0.000000,0.412954,0.234615,7,0,sample+max_diversification
2022-09-15,0.009938,4.983368,1.565572,0.000000,0.421549,0.243861,7,0,sample+max_diversification
2022-10-21,0.010104,4.211797,1.517796,0.000000,0.513293,0.319638,6,0,sample+max_diversification
2022-11-21,0.010403,4.079784,1.492358,0.000000,0.522841,0.333157,6,0,sample+max_diversification
2022-12-20,0.010590,3.839139,1.495898,0.000000,0.525501,0.339344,6,0,sample+max_diversification
2023-01-19,0.010664,3.928126,1.493775,0.000000,0.515161,0.329165,6,0,sample+max_diversification
2023-02-24,0.010634,4.133743,1.477103,0.000000,0.500624,0.314696,6,0,sample+max_diversification
2023-03-27,0.010385,4.209633,1.487752,0.000000,0.487553,0.305231,6,0,sample+max_diversification
2023-04-26,0.009435,4.582052,1.553647,0.000000,0.475922,0.289347,6,0,sample+max_diversification
2023-05-30,0.008673,4.682380,1.656298,0.000000,0.430624,0.259902,6,0,sample+max_diversification
2023-06-30,0.008614,4.845845,1.662096,0.000000,0.410329,0.245985,6,0,sample+max_diversification
2023-07-31,0.008492,5.102601,1.652486,0.000000,0.363246,0.222819,6,0,sample+max_diversification
2023-08-29,0.008534,5.190598,1.617384,0.000000,0.366648,0.220645,6,0,sample+max_diversification
2023-09-27,0.008511,5.059229,1.595567,0.000000,0.378090,0.228384,6,0,sample+max_diversification
2023-11-03,0.007828,5.986493,1.625734,0.000000,0.282826,0.173009,7,0,sample+max_diversification
2023-12-04,0.007399,5.875665,1.639993,0.000000,0.275596,0.168277,7,0,sample+max_diversification
2024-01-03,0.007230,6.199454,1.596504,0.000000,0.245744,0.167868,7,0,sample+max_diversification
